Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,131.126,131.126,screen dark,47.70363880000001
0,131.126,131.126,wifi running,4.48975424
24.239,44.004,19.764999999999997,audio,3.1299853999999994
54.967,77.39699999999999,22.429999999999993,audio,3.552014799999999

