Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,70.844,70.844,screen dark,10.7628471808
0,4.122,4.122,wifi scan,0.7827842879999999
4.122,70.844,66.722,wifi running,0.14398607599999996
11.002,70.844,59.84199999999999,audio,10.331122879999997
11.002,13.882,2.879999999999999,audio,0.4972031999999998
21.811,70.844,49.032999999999994,audio,8.465057119999999
21.811,24.252,2.440999999999999,audio,0.4214142399999998
26.68,70.844,44.163999999999994,audio,7.6244729599999985
26.68,28.991,2.311,audio,0.39897103999999994
29.43,70.844,41.413999999999994,audio,7.149712959999999
29.43,39.951,10.521,audio,1.81634544
41.95,70.844,28.89399999999999,audio,4.9882601599999985
41.95,44.49,2.539999999999999,audio,0.43850559999999983
51.736,70.844,19.107999999999997,audio,3.298805119999999
51.736,54.932,3.196000000000005,audio,0.5517574400000008
57.625,70.844,13.218999999999994,audio,2.2821281599999987
57.625,65.26,7.635000000000005,audio,1.318106400000001
68.20400000000001,70.844,2.6399999999999864,audio,0.4557695999999976
68.20400000000001,70.447,2.242999999999995,audio,0.3872315199999991

