Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,70.19,70.19,screen dark,10.663489408
0,4.205,4.205,wifi scan,0.7985463199999999
4.205,70.19,65.985,wifi running,0.14239563
11.084,70.19,59.105999999999995,audio,10.204059839999998
11.084,13.505,2.421000000000001,audio,0.4179614400000002
21.187,70.19,49.003,audio,8.45987792
21.187,23.824,2.6370000000000005,audio,0.45525168000000005
25.906,70.19,44.284,audio,7.645189759999999
25.906,28.344,2.4380000000000024,audio,0.4208963200000004
28.823,70.19,41.367,audio,7.141598879999999
28.823,39.464,10.640999999999998,audio,1.8370622399999996
40.822,70.19,29.367999999999995,audio,5.070091519999999
40.822,43.903,3.080999999999996,audio,0.5319038399999992
51.205,70.19,18.985,audio,3.2775703999999997
51.205,54.945,3.740000000000002,audio,0.6456736000000003
56.707,70.19,13.482999999999997,audio,2.327705119999999
56.707,64.945,8.237999999999992,audio,1.4222083199999986
67.304,70.19,2.8859999999999957,audio,0.49823903999999924
67.304,69.706,2.402000000000001,audio,0.41468128000000015

