Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,131.16,131.16,screen dark,47.71600800000001
0,131.16,131.16,wifi running,4.4909184
45.511,56.265,10.753999999999998,audio,1.7030034399999996
66.92699999999999,77.379,10.452000000000012,audio,1.6551787200000019

