Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,130.987,130.987,screen dark,47.65307060000001
0,130.987,130.987,wifi running,4.4849948799999995
30.34,40.62,10.279999999999998,audio,1.6279407999999995
50.543,60.503,9.96,audio,1.5772656
71.215,81.94800000000001,10.733000000000004,audio,1.6996778800000008

