Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,70.54599999999999,70.54599999999999,screen dark,10.7175740672
0,70.54599999999999,70.54599999999999,wifi running,0.15223826799999995

