Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,70.634,70.634,screen dark,26.02686315
0,70.634,70.634,wifi running,2.4495871200000003
30.926,36.655,5.729000000000003,audio,0.9189029550000003
61.038,66.791,5.753,audio,0.9227524349999999

