Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,70.956,70.956,screen dark,10.779862579200001
0,70.956,70.956,wifi running,0.15312304799999998
42.658,70.956,28.298000000000002,audio,4.88536672
42.658,55.172,12.513999999999996,audio,2.160416959999999

