Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,131.311,131.311,screen dark,19.889099401600003
0,4.102,4.102,wifi running,0.008825453000000002
4.102,9.044,4.942,wifi scan,0.935678744
9.044,131.311,122.26700000000001,wifi running,0.26305745050000007
6.009,131.311,125.302,audio,21.56698024
6.009,16.521,10.512,audio,1.80932544
6.009,131.311,125.302,video,70.09268578000001
6.009,16.521,10.512,video,5.8803076800000005

