Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,131.296,131.296,screen dark,19.8868274176
0,4.495,4.495,wifi running,0.009670992500000001
4.495,9.215,4.72,wifi scan,0.8936470399999998
9.215,131.296,122.08099999999999,wifi running,0.2626572715
6.187,131.296,125.109,audio,21.533761079999998
6.187,16.402,10.215,audio,1.7582057999999998
6.187,131.296,125.109,video,69.98472351000001
6.187,16.402,10.215,video,5.71416885

