Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,131.574,131.574,screen dark,19.993774521600006
0,45.714,45.714,wifi radio,58.217464709999994
45.714,49.576,3.862000000000002,wifi running,0.008336127000000006
49.576,105.906,56.330000000000005,wifi radio,71.73709995
105.906,112.08500000000001,6.179000000000002,wifi running,0.013337371500000006
112.08500000000001,131.574,19.489000000000004,wifi radio,24.819533835000005

