Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,131.637,131.637,screen dark,20.0033479008
0,131.637,131.637,wifi running,0.2841384645
33.101,131.637,98.536,audio,17.01519648
33.101,37.458,4.356999999999999,audio,0.7523667599999999
59.202,131.637,72.435,audio,12.5080758
59.202,63.11,3.9080000000000013,audio,0.6748334400000002

