Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,131.048,131.048,screen dark,47.67526240000001
0,131.048,131.048,wifi running,4.48708352
9.185,19.849,10.664,audio,1.6887510399999999

