Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0.0,61.00099999999999,61.00099999999999,screen dark,9.2674671232
0.0,61.00099999999999,61.00099999999999,wifi running,0.13164015799999995

